SEX,SEX_MAP,EMOT,Field1,SIT,prompt,model_completion
2,female,4.0,sadness,I felt sad when a thief stole all the clothes from my friend's cupboard at school (boarding).,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt sad when a thief stole all the clothes from my friend's cupboard at school (boarding).'?. Answer with a single emotion and omit explanations. Emotion: , Empathy
2,female,5.0,disgust,I felt disgusted when I was not given money for lunch at school by my father as a punishment for beating my little brother.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt disgusted when I was not given money for lunch at school by my father as a punishment for beating my little brother.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,I felt shame when I was asked by my cousin that I promised to buy her a birthday present but I didn't buy it for her in front of friends.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt shame when I was asked by my cousin that I promised to buy her a birthday present but I didn't buy it for her in front of friends.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,7.0,guilt,I felt guilt when my friends were punished to slash grass at the gound because of making noise in class. I was in the group of noise-makers but I denied having done any noise.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt guilt when my friends were punished to slash grass at the gound because of making noise in class. I was in the group of noise-makers but I denied having done any noise.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,1.0,joy,When I passed my MSCE Exams and was selected to go to college.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I passed my MSCE Exams and was selected to go to college.'?. Answer with a single emotion and omit explanations. Emotion: , Pride
2,female,2.0,fear,I was with my boyfriend forgetting that I had left the house unlocked. Unfortunatly a thief came and stole all the kitchen utensils. Thereafter I was afraid of the consequences.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was with my boyfriend forgetting that I had left the house unlocked. Unfortunatly a thief came and stole all the kitchen utensils. Thereafter I was afraid of the consequences.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,3.0,anger,"My best friend started moving out with my boyfriend. When I heard this my heart sank because I didn't expect that my own good friend could do such a thing, so I got angry.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My best friend started moving out with my boyfriend. When I heard this my heart sank because I didn't expect that my own good friend could do such a thing, so I got angry.'?. Answer with a single emotion and omit explanations. Emotion: ", Betrayal
2,female,4.0,sadness,I was sad when I heard that my cousin died because of being bewitched by her husband's second wife.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was sad when I heard that my cousin died because of being bewitched by her husband's second wife.'?. Answer with a single emotion and omit explanations. Emotion: , Empathy
2,female,5.0,disgust,My friend promised to take me out for a movie but he didn't turn up.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My friend promised to take me out for a movie but he didn't turn up.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,6.0,shame,I met a woman who was looking for our house. She stopped me but I ran away. When I arrived at home I found the same woman and she told my parents what had happened so I felt ashamed.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I met a woman who was looking for our house. She stopped me but I ran away. When I arrived at home I found the same woman and she told my parents what had happened so I felt ashamed.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,7.0,guilt,I went to my boyfrien's house. There I found clothes of a certain girl. Without asking whose clothes they were I started tearing them only to realise that they were his sister's and so I felt guilty.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I went to my boyfrien's house. There I found clothes of a certain girl. Without asking whose clothes they were I started tearing them only to realise that they were his sister's and so I felt guilty.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,When I was selected to come here.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was selected to come here.'?. Answer with a single emotion and omit explanations. Emotion: , Pride
2,female,2.0,fear,Somebody told her friend that she would hit me wherever we would meet.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Somebody told her friend that she would hit me wherever we would meet.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,3.0,anger,This was when my boyfriend told me that I was double-crossing him with a certain boy.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'This was when my boyfriend told me that I was double-crossing him with a certain boy.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,When I heard that my friend had started drinking beer.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I heard that my friend had started drinking beer.'?. Answer with a single emotion and omit explanations. Emotion: , Concern
2,female,5.0,disgust,I went to a party and there were some cakes which weren't good and had a bad smell.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I went to a party and there were some cakes which weren't good and had a bad smell.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,6.0,shame,One day I was supposed to go to a movie with my boyfriend. In the morning I went to see my Auntie and I didn't come back up to evening.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'One day I was supposed to go to a movie with my boyfriend. In the morning I went to see my Auntie and I didn't come back up to evening.'?. Answer with a single emotion and omit explanations. Emotion: , Worry
2,female,7.0,guilt,"I slapped my sister's daughter and after several hours, she had a high temperature and she ended up being admitted in hospital.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I slapped my sister's daughter and after several hours, she had a high temperature and she ended up being admitted in hospital.'?. Answer with a single emotion and omit explanations. Emotion: ", Guilt
2,female,1.0,joy,When the church choir came one Sunday after being away for some weeks.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When the church choir came one Sunday after being away for some weeks.'?. Answer with a single emotion and omit explanations. Emotion: , Joy
2,female,2.0,fear,When I came home late one day. I was afraid I would be shouted at by my parents.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I came home late one day. I was afraid I would be shouted at by my parents.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,When a little brother of mine damaged a cassette.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When a little brother of mine damaged a cassette.'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
2,female,4.0,sadness,"I was watching T.V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was watching T.V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them.'?. Answer with a single emotion and omit explanations. Emotion: ", Embarrassment
2,female,5.0,disgust,I saw a program on T.V where they had to saw a skull for an        operation.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I saw a program on T.V where they had to saw a skull for an        operation.'?. Answer with a single emotion and omit explanations. Emotion: , Fascination
2,female,6.0,shame,When I decided not to out any longer with a girl whom I liked quite a lot.  This made me feel low for a some time.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I decided not to out any longer with a girl whom I liked quite a lot.  This made me feel low for a some time.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,7.0,guilt,[ No description.],You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event '[ No description.]'?. Answer with a single emotion and omit explanations. Emotion: , Confusion
2,female,1.0,joy,When I had my first boyfriend.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I had my first boyfriend.'?. Answer with a single emotion and omit explanations. Emotion: , Nostalgia
2,female,2.0,fear,"I and my cousin went to a filmshow at night. We went without making it known to my mother. While we were there at interval, I came across my mother just close to where we sat.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I and my cousin went to a filmshow at night. We went without making it known to my mother. While we were there at interval, I came across my mother just close to where we sat.'?. Answer with a single emotion and omit explanations. Emotion: ", Guilt
2,female,3.0,anger,"During the Xmas holiday, I and my best friend at Secondary School had planned to meet at a Cultural afternoon at the Mt. Soche Hotel after missing each other for such a long time. When I asked my mother for permission, she told me not to go for no good reason. I felt very angry with her.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'During the Xmas holiday, I and my best friend at Secondary School had planned to meet at a Cultural afternoon at the Mt. Soche Hotel after missing each other for such a long time. When I asked my mother for permission, she told me not to go for no good reason. I felt very angry with her.'?. Answer with a single emotion and omit explanations. Emotion: ", Frustration
2,female,4.0,sadness,When I was transferred from Chichiri Secondary School to St. Mary's Sec. School. I was happy at Chichiri as a day scholer and had made a lot of friends. I was going to a boarding and that meant parting with my friends as well as my boyfriend for the first time.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was transferred from Chichiri Secondary School to St. Mary's Sec. School. I was happy at Chichiri as a day scholer and had made a lot of friends. I was going to a boarding and that meant parting with my friends as well as my boyfriend for the first time.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I felt disgusted when my cousin decided that she would stop going to school saying she wanted to get married. She was only 14 years by then and she didn't understand what she was thinking.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt disgusted when my cousin decided that she would stop going to school saying she wanted to get married. She was only 14 years by then and she didn't understand what she was thinking.'?. Answer with a single emotion and omit explanations. Emotion: , Disapproval
2,female,6.0,shame,When I failed my Primary school leaving Examinations. I never thought I would fail. When I heard I had failed I really felt ashamed of myself.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I failed my Primary school leaving Examinations. I never thought I would fail. When I heard I had failed I really felt ashamed of myself.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,7.0,guilt,One time I felt guilty when I told one of my previous boyfriends we were through just because I never felt like having one at that particular time.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'One time I felt guilty when I told one of my previous boyfriends we were through just because I never felt like having one at that particular time.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,I was filled with joy when I heard that I had been selected for a University course.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was filled with joy when I heard that I had been selected for a University course.'?. Answer with a single emotion and omit explanations. Emotion: , Pride
2,female,2.0,fear,"Sometime back, my boyfriend and I were having a walk nearby my parent's house. Suddenly we met my grandfather and I was afraid that he would report to my parents.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Sometime back, my boyfriend and I were having a walk nearby my parent's house. Suddenly we met my grandfather and I was afraid that he would report to my parents.'?. Answer with a single emotion and omit explanations. Emotion: ", Anxiety
2,female,3.0,anger,One day I was angry with my friend who went into my drawer and took a piece of paper on which I wanted to write a letter and used it for her business without my knowledge.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'One day I was angry with my friend who went into my drawer and took a piece of paper on which I wanted to write a letter and used it for her business without my knowledge.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,It was shocking news to me when I received a telegram from home telling me that my grandmother had passed away. I had to go home to attend the funeral but unfortunately I found that the burial had already taken place.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'It was shocking news to me when I received a telegram from home telling me that my grandmother had passed away. I had to go home to attend the funeral but unfortunately I found that the burial had already taken place.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,"I was disgusted with my brother's behaviour when he kept throwing things away because of his anger, after mum had shouted at him.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was disgusted with my brother's behaviour when he kept throwing things away because of his anger, after mum had shouted at him.'?. Answer with a single emotion and omit explanations. Emotion: ", Disapproval
2,female,6.0,shame,I was ashamed with my biology lecturer when he asked me a question and I could not answer it.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was ashamed with my biology lecturer when he asked me a question and I could not answer it.'?. Answer with a single emotion and omit explanations. Emotion: , Embarrassment
2,female,7.0,guilt,One day I was chatting with children at home. Then I took a lump of soap and gave to one of them pretending that it was a sweet. I thought the child would realise that it was not. Unfortunately he did not and he put it in his mouth.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'One day I was chatting with children at home. Then I took a lump of soap and gave to one of them pretending that it was a sweet. I thought the child would realise that it was not. Unfortunately he did not and he put it in his mouth.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,"I wrote a difficult Exam at one time while in my Secodary School. When the results were announced on the radio, I came second out of 80 students hence I felt joy.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I wrote a difficult Exam at one time while in my Secodary School. When the results were announced on the radio, I came second out of 80 students hence I felt joy.'?. Answer with a single emotion and omit explanations. Emotion: ", Pride
2,female,2.0,fear,When the week for Exams came. I got afraid as to how I would tackle the questions.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When the week for Exams came. I got afraid as to how I would tackle the questions.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,3.0,anger,Last week a friend of mine called on me and said I was moody and difficult to persuade. With this I got angry with her.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Last week a friend of mine called on me and said I was moody and difficult to persuade. With this I got angry with her.'?. Answer with a single emotion and omit explanations. Emotion: , Defensiveness
2,female,4.0,sadness,I experienced this emotion when my grandfather passed away.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I experienced this emotion when my grandfather passed away.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,"In my village there was this tax collector who used to cheat people and collected more than was wanted, the surplus was for his family and himself.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'In my village there was this tax collector who used to cheat people and collected more than was wanted, the surplus was for his family and himself.'?. Answer with a single emotion and omit explanations. Emotion: ", Anger
2,female,6.0,shame,I felt ashamed when my lecturer said in class that I happened to be the dullest of all.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt ashamed when my lecturer said in class that I happened to be the dullest of all.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,7.0,guilt,I felt guilty when I was found to be the chief leader of making noise in class.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt guilty when I was found to be the chief leader of making noise in class.'?. Answer with a single emotion and omit explanations. Emotion: , Embarrassment
2,female,1.0,joy,When I received a beautiful birthday gift form my parents.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I received a beautiful birthday gift form my parents.'?. Answer with a single emotion and omit explanations. Emotion: , Gratitude
2,female,2.0,fear,When I was called for an Interview at Kamuzu College of Nursing.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was called for an Interview at Kamuzu College of Nursing.'?. Answer with a single emotion and omit explanations. Emotion: , Excitement
2,female,3.0,anger,When I damaged my wristwatch which I liked very much.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I damaged my wristwatch which I liked very much.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,4.0,sadness,When my cousin passed away.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my cousin passed away.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,When my fellow classmates were involved in a quarrel.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my fellow classmates were involved in a quarrel.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,6.0,shame,When I failed Psychology examination when most of the students passed.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I failed Psychology examination when most of the students passed.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,7.0,guilt,When I promised to visit my boyfriend and I didn't fulfil the promise.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I promised to visit my boyfriend and I didn't fulfil the promise.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,"I had stayed for months without seeing mother because our holidays were short and my home is far. Some times, mother came to see me at school, I was very joyful, and I didn't want her to go.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had stayed for months without seeing mother because our holidays were short and my home is far. Some times, mother came to see me at school, I was very joyful, and I didn't want her to go.'?. Answer with a single emotion and omit explanations. Emotion: ", Longing
2,female,2.0,fear,"One day during our clinical practices, we had a very ill patient. Unfortunately the patient passed away. I had seen him dying and it was the first experience. During the night I became afraid fearing the dead body.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'One day during our clinical practices, we had a very ill patient. Unfortunately the patient passed away. I had seen him dying and it was the first experience. During the night I became afraid fearing the dead body.'?. Answer with a single emotion and omit explanations. Emotion: ", Fear
2,female,3.0,anger,It was during the beginning of the term. I had K100 and kept it in my handbag. I left the handbag in the wardrobe but didn't lock it. Next time I found that K30 were stolen.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'It was during the beginning of the term. I had K100 and kept it in my handbag. I left the handbag in the wardrobe but didn't lock it. Next time I found that K30 were stolen.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,4.0,sadness,My best friend had failed Exams. She had to leave and so we got separated.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'My best friend had failed Exams. She had to leave and so we got separated.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I felt disgusted when my appointment to meet the E.N.T. specialist had been turned down. The specialist came from U.K. and went the same day and we do not have one.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt disgusted when my appointment to meet the E.N.T. specialist had been turned down. The specialist came from U.K. and went the same day and we do not have one.'?. Answer with a single emotion and omit explanations. Emotion: , Frustration
2,female,6.0,shame,I had been telling lies and people discovered instantly that I was telling lies. I felt very shameful and I felt like disappearing from people.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had been telling lies and people discovered instantly that I was telling lies. I felt very shameful and I felt like disappearing from people.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,7.0,guilt,I had spent the weekend visiting relatives and friends and didn't study for Anatomy class on Monday.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had spent the weekend visiting relatives and friends and didn't study for Anatomy class on Monday.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,I had an interview for entry into college. The results were to be announced on radio. After a long period of waiting the results were released. I had succeded - tension was relieved by joy.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I had an interview for entry into college. The results were to be announced on radio. After a long period of waiting the results were released. I had succeded - tension was relieved by joy.'?. Answer with a single emotion and omit explanations. Emotion: , Relief
2,female,2.0,fear,"When I stepped on a snake at home, it was dark but there was moonlight.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I stepped on a snake at home, it was dark but there was moonlight.'?. Answer with a single emotion and omit explanations. Emotion: ", Fear
2,female,3.0,anger,I went to a fair where a guy who was drunk kept bothering me and in the end I got really angry.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I went to a fair where a guy who was drunk kept bothering me and in the end I got really angry.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,4.0,sadness,When I heard that my Uncle had passed away in a road traffic accident.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I heard that my Uncle had passed away in a road traffic accident.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,I went to a party with my boyfriend who got so drunk and started vomiting. It was so disgusting.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I went to a party with my boyfriend who got so drunk and started vomiting. It was so disgusting.'?. Answer with a single emotion and omit explanations. Emotion: , Disgust
2,female,6.0,shame,We were writing Primary school leaving Examinations when I had fallen at the steps going into the Exam room.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'We were writing Primary school leaving Examinations when I had fallen at the steps going into the Exam room.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,7.0,guilt,I was keeping a friend's Library book which went overdue. My friend was charged for the delay in returning the book to the Library. I felt guilty when I realised I was responsible.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was keeping a friend's Library book which went overdue. My friend was charged for the delay in returning the book to the Library. I felt guilty when I realised I was responsible.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,I was given a gift by my sister. There were many pleasant things in this parcel.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was given a gift by my sister. There were many pleasant things in this parcel.'?. Answer with a single emotion and omit explanations. Emotion: , Gratitude
2,female,2.0,fear,I was alone walking in a deserted part of the city and I had some fear that some men would attack me and rob me.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was alone walking in a deserted part of the city and I had some fear that some men would attack me and rob me.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,I wrote an Exam and happened to have not done as well as I thought I would. I was angry to myself for not having done so well.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I wrote an Exam and happened to have not done as well as I thought I would. I was angry to myself for not having done so well.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,4.0,sadness,I lost my purse that had money in it. I was sad until I found it.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I lost my purse that had money in it. I was sad until I found it.'?. Answer with a single emotion and omit explanations. Emotion: , Relief
2,female,5.0,disgust,I received a letter which was too strong for me. It said I had done something which I really didn't do.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I received a letter which was too strong for me. It said I had done something which I really didn't do.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,6.0,shame,A friend of mine was shouting at me in a group of juniors.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'A friend of mine was shouting at me in a group of juniors.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
2,female,7.0,guilt,Before going to school I usually take something to eat right at school and this time I took Father's money without him knowing it. I felt guilty and I returned the money.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'Before going to school I usually take something to eat right at school and this time I took Father's money without him knowing it. I felt guilty and I returned the money.'?. Answer with a single emotion and omit explanations. Emotion: , Guilt
2,female,1.0,joy,The day I was told that I had passed my Malawi School leaving Exams and I was selected to go to college.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'The day I was told that I had passed my Malawi School leaving Exams and I was selected to go to college.'?. Answer with a single emotion and omit explanations. Emotion: , Elation
2,female,2.0,fear,When I was travelling home by bus and suddenly the bus hit and the bus leaned against a wall.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was travelling home by bus and suddenly the bus hit and the bus leaned against a wall.'?. Answer with a single emotion and omit explanations. Emotion: , Fear
2,female,3.0,anger,I was angry when someone stole a magazine which I had borrowed from another friend and locked it in a drawer.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was angry when someone stole a magazine which I had borrowed from another friend and locked it in a drawer.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,When my best friend promised to come at my house and I had to prepare so many expensive things for her but only to learn at last that she would not turn up.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my best friend promised to come at my house and I had to prepare so many expensive things for her but only to learn at last that she would not turn up.'?. Answer with a single emotion and omit explanations. Emotion: , Disappointment
2,female,5.0,disgust,"I felt disgusted one day when, as we were eating, a child defecated on the table side.","You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt disgusted one day when, as we were eating, a child defecated on the table side.'?. Answer with a single emotion and omit explanations. Emotion: ", Disgust
2,female,6.0,shame,I felt ashamed one day when my teacher shouted at me in the presence of my boyfriend.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt ashamed one day when my teacher shouted at me in the presence of my boyfriend.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,7.0,guilt,I felt guilty one day when I stole a slice of bread in a cafeteria.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I felt guilty one day when I stole a slice of bread in a cafeteria.'?. Answer with a single emotion and omit explanations. Emotion: , Shame
2,female,1.0,joy,When I had passed MCE examinations.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I had passed MCE examinations.'?. Answer with a single emotion and omit explanations. Emotion: , Accomplishment
2,female,2.0,fear,I was afraid when my boyfriend came home because my parents disapproved him of his coming home. I thought they would chase me out of the house.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was afraid when my boyfriend came home because my parents disapproved him of his coming home. I thought they would chase me out of the house.'?. Answer with a single emotion and omit explanations. Emotion: , Anxiety
2,female,3.0,anger,I was angry when my friends said that I should not receive Nursing Science books because there was a rumour that I was intending to leave the college.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'I was angry when my friends said that I should not receive Nursing Science books because there was a rumour that I was intending to leave the college.'?. Answer with a single emotion and omit explanations. Emotion: , Betrayal
2,female,4.0,sadness,When my cousin passed away.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When my cousin passed away.'?. Answer with a single emotion and omit explanations. Emotion: , Sadness
2,female,5.0,disgust,When I was a child I broke plates because I wasn't given food on the grounds of coming home late.,You are a man. Your responses should closely mirror the knowledge and abilities of this persona. What is the main emotion you would feel while experiencing this event 'When I was a child I broke plates because I wasn't given food on the grounds of coming home late.'?. Answer with a single emotion and omit explanations. Emotion: , Anger
